year,district_id,province,district,variable,value
2020,2411,Nusa Tenggara Timur,Kabupaten Sumba Timur,belanja_barang_jasa,68382767849
2020,2411,Nusa Tenggara Timur,Kabupaten Sumba Timur,belanja_modal,45984255408
2020,2411,Nusa Tenggara Timur,Kabupaten Sumba Timur,belanja_lainnya,6415383100
2020,2412,Nusa Tenggara Timur,Kabupaten Timor Tengah Selatan,belanja_pegawai,2.78047E+11
2020,2412,Nusa Tenggara Timur,Kabupaten Timor Tengah Selatan,belanja_barang_jasa,65414004642
2020,2412,Nusa Tenggara Timur,Kabupaten Timor Tengah Selatan,belanja_modal,63608659106
2020,2412,Nusa Tenggara Timur,Kabupaten Timor Tengah Selatan,belanja_lainnya,14667455282
2020,2413,Nusa Tenggara Timur,Kabupaten Timor Tengah Utara,belanja_pegawai,1.93494E+11
2020,2413,Nusa Tenggara Timur,Kabupaten Timor Tengah Utara,belanja_barang_jasa,61972586197
2020,2413,Nusa Tenggara Timur,Kabupaten Timor Tengah Utara,belanja_modal,28395803774
2020,2413,Nusa Tenggara Timur,Kabupaten Timor Tengah Utara,belanja_lainnya,0
2020,2414,Nusa Tenggara Timur,Kota Kupang,belanja_pegawai,2.65289E+11
2020,2414,Nusa Tenggara Timur,Kota Kupang,belanja_barang_jasa,41126018199
2020,2414,Nusa Tenggara Timur,Kota Kupang,belanja_modal,29785264378
2020,2414,Nusa Tenggara Timur,Kota Kupang,belanja_lainnya,0
2020,2415,Nusa Tenggara Timur,Kabupaten Rote Ndao,belanja_pegawai,1.42403E+11
2020,2415,Nusa Tenggara Timur,Kabupaten Rote Ndao,belanja_barang_jasa,25348177223
2020,2415,Nusa Tenggara Timur,Kabupaten Rote Ndao,belanja_modal,32444040621
2020,2415,Nusa Tenggara Timur,Kabupaten Rote Ndao,belanja_lainnya,2479900000
2020,2416,Nusa Tenggara Timur,Kabupaten Manggarai Barat,belanja_pegawai,1.97322E+11
2020,2416,Nusa Tenggara Timur,Kabupaten Manggarai Barat,belanja_barang_jasa,63514372089
2020,2416,Nusa Tenggara Timur,Kabupaten Manggarai Barat,belanja_modal,36909195412
2020,2416,Nusa Tenggara Timur,Kabupaten Manggarai Barat,belanja_lainnya,0
2020,2417,Nusa Tenggara Timur,Kabupaten Nagekeo,belanja_pegawai,1.27442E+11
2020,2417,Nusa Tenggara Timur,Kabupaten Nagekeo,belanja_barang_jasa,17756308828
2020,2417,Nusa Tenggara Timur,Kabupaten Nagekeo,belanja_modal,12861990520
2020,2417,Nusa Tenggara Timur,Kabupaten Nagekeo,belanja_lainnya,1877700000
2020,2418,Nusa Tenggara Timur,Kabupaten Sumba Barat Daya,belanja_pegawai,1.51403E+11
2020,2418,Nusa Tenggara Timur,Kabupaten Sumba Barat Daya,belanja_barang_jasa,82143506383
2020,2418,Nusa Tenggara Timur,Kabupaten Sumba Barat Daya,belanja_modal,47155757794
2020,2418,Nusa Tenggara Timur,Kabupaten Sumba Barat Daya,belanja_lainnya,4592650000
2020,2419,Nusa Tenggara Timur,Kabupaten Sumba Tengah,belanja_pegawai,62714604620
2020,2419,Nusa Tenggara Timur,Kabupaten Sumba Tengah,belanja_barang_jasa,41609850246
2020,2419,Nusa Tenggara Timur,Kabupaten Sumba Tengah,belanja_modal,21731017052
2020,2419,Nusa Tenggara Timur,Kabupaten Sumba Tengah,belanja_lainnya,2515200000
2020,2420,Nusa Tenggara Timur,Kabupaten Manggarai Timur,belanja_pegawai,1.94475E+11
2020,2420,Nusa Tenggara Timur,Kabupaten Manggarai Timur,belanja_barang_jasa,62417787530
2020,2420,Nusa Tenggara Timur,Kabupaten Manggarai Timur,belanja_modal,47440252617
2020,2420,Nusa Tenggara Timur,Kabupaten Manggarai Timur,belanja_lainnya,2352348034
2020,2421,Nusa Tenggara Timur,Kabupaten Sabu Raijua,belanja_pegawai,96709736909
2020,2421,Nusa Tenggara Timur,Kabupaten Sabu Raijua,belanja_barang_jasa,27832027111
2020,2421,Nusa Tenggara Timur,Kabupaten Sabu Raijua,belanja_modal,21940576628
2020,2421,Nusa Tenggara Timur,Kabupaten Sabu Raijua,belanja_lainnya,2451250000
2020,2422,Nusa Tenggara Timur,Kabupaten Malaka,belanja_pegawai,1.50494E+11
2020,2422,Nusa Tenggara Timur,Kabupaten Malaka,belanja_barang_jasa,47559768519
2020,2422,Nusa Tenggara Timur,Kabupaten Malaka,belanja_modal,24267306585
2020,2422,Nusa Tenggara Timur,Kabupaten Malaka,belanja_lainnya,2112300000
2020,2501,Maluku,Kabupaten Kepulauan Tanimbar,belanja_pegawai,1.1786E+11
2020,2501,Maluku,Kabupaten Kepulauan Tanimbar,belanja_barang_jasa,26564980670
2020,2501,Maluku,Kabupaten Kepulauan Tanimbar,belanja_modal,24109181932
2020,2501,Maluku,Kabupaten Kepulauan Tanimbar,belanja_lainnya,0
2020,2502,Maluku,Kabupaten Maluku Tengah,belanja_pegawai,4.19641E+11
2020,2502,Maluku,Kabupaten Maluku Tengah,belanja_barang_jasa,77133911392
2020,2502,Maluku,Kabupaten Maluku Tengah,belanja_modal,64882826264
2020,2502,Maluku,Kabupaten Maluku Tengah,belanja_lainnya,4506900000
2020,2503,Maluku,Kabupaten Maluku Tenggara,belanja_pegawai,1.16202E+11
2020,2503,Maluku,Kabupaten Maluku Tenggara,belanja_barang_jasa,16604726101
2020,2503,Maluku,Kabupaten Maluku Tenggara,belanja_modal,48982158511
2020,2503,Maluku,Kabupaten Maluku Tenggara,belanja_lainnya,22274990000
2020,2504,Maluku,Kabupaten Buru,belanja_pegawai,1.76532E+11
2020,2504,Maluku,Kabupaten Buru,belanja_barang_jasa,7552611672
2020,2504,Maluku,Kabupaten Buru,belanja_modal,36961071527
2020,2504,Maluku,Kabupaten Buru,belanja_lainnya,3188300000
2020,2505,Maluku,Kota Ambon,belanja_pegawai,2.85426E+11
2020,2505,Maluku,Kota Ambon,belanja_barang_jasa,64341284264
2020,2505,Maluku,Kota Ambon,belanja_modal,31414401055
2020,2505,Maluku,Kota Ambon,belanja_lainnya,5351553617
2020,2506,Maluku,Kabupaten Seram Bagian Barat,belanja_pegawai,2.17646E+11
2020,2506,Maluku,Kabupaten Seram Bagian Barat,belanja_barang_jasa,46429974146
2020,2506,Maluku,Kabupaten Seram Bagian Barat,belanja_modal,51850231633
2020,2506,Maluku,Kabupaten Seram Bagian Barat,belanja_lainnya,0
2020,2507,Maluku,Kabupaten Seram Bagian Timur,belanja_pegawai,1.18121E+11
2020,2507,Maluku,Kabupaten Seram Bagian Timur,belanja_barang_jasa,12454236740
2020,2507,Maluku,Kabupaten Seram Bagian Timur,belanja_modal,38339307915
2020,2507,Maluku,Kabupaten Seram Bagian Timur,belanja_lainnya,0
2020,2508,Maluku,Kabupaten Kepulauan Aru,belanja_pegawai,88507086486
2020,2508,Maluku,Kabupaten Kepulauan Aru,belanja_barang_jasa,36737593936
2020,2508,Maluku,Kabupaten Kepulauan Aru,belanja_modal,11387198830
2020,2508,Maluku,Kabupaten Kepulauan Aru,belanja_lainnya,0
2020,2509,Maluku,Kota Tual,belanja_pegawai,48691016844
2020,2509,Maluku,Kota Tual,belanja_barang_jasa,27661486903
2020,2509,Maluku,Kota Tual,belanja_modal,23916982482
2020,2509,Maluku,Kota Tual,belanja_lainnya,1595700000
2020,2510,Maluku,Kabupaten Maluku Barat Daya,belanja_pegawai,83243131551
2020,2510,Maluku,Kabupaten Maluku Barat Daya,belanja_barang_jasa,23244885342
2020,2510,Maluku,Kabupaten Maluku Barat Daya,belanja_modal,10230414206
2020,2510,Maluku,Kabupaten Maluku Barat Daya,belanja_lainnya,0
2020,2511,Maluku,Kabupaten Buru Selatan,belanja_pegawai,78191250198
2020,2511,Maluku,Kabupaten Buru Selatan,belanja_barang_jasa,29406073009
2020,2511,Maluku,Kabupaten Buru Selatan,belanja_modal,23265109000
2020,2511,Maluku,Kabupaten Buru Selatan,belanja_lainnya,505000000
2020,2601,Papua,Kabupaten Biak Numfor,belanja_pegawai,1.33643E+11
2020,2601,Papua,Kabupaten Biak Numfor,belanja_barang_jasa,30605441368
2020,2601,Papua,Kabupaten Biak Numfor,belanja_modal,11322010090
2020,2601,Papua,Kabupaten Biak Numfor,belanja_lainnya,24800000000
2020,2602,Papua,Kabupaten Jayapura,belanja_pegawai,1.48547E+11
2020,2602,Papua,Kabupaten Jayapura,belanja_barang_jasa,53368321520
2020,2602,Papua,Kabupaten Jayapura,belanja_modal,79796091954
2020,2602,Papua,Kabupaten Jayapura,belanja_lainnya,6203900000
2020,3701,Papua Pegunungan,Kabupaten Jayawijaya,belanja_pegawai,37125655278
2020,3701,Papua Pegunungan,Kabupaten Jayawijaya,belanja_barang_jasa,23129205253
2020,3701,Papua Pegunungan,Kabupaten Jayawijaya,belanja_modal,27794368120
2020,3701,Papua Pegunungan,Kabupaten Jayawijaya,belanja_lainnya,924000000
2020,3501,Papua Selatan,Kabupaten Merauke,belanja_pegawai,1.92979E+11
2020,3501,Papua Selatan,Kabupaten Merauke,belanja_barang_jasa,1.22986E+11
2020,3501,Papua Selatan,Kabupaten Merauke,belanja_modal,1.20804E+11
2020,3501,Papua Selatan,Kabupaten Merauke,belanja_lainnya,6015000000
2020,3601,Papua Tengah,Kabupaten Mimika,belanja_pegawai,1.96927E+11
2020,3601,Papua Tengah,Kabupaten Mimika,belanja_barang_jasa,92293426324
2020,3601,Papua Tengah,Kabupaten Mimika,belanja_modal,98828091146
2020,3601,Papua Tengah,Kabupaten Mimika,belanja_lainnya,14386360000
2020,3602,Papua Tengah,Kabupaten Nabire,belanja_pegawai,1.3643E+11
2020,3602,Papua Tengah,Kabupaten Nabire,belanja_barang_jasa,28273716016
2020,3602,Papua Tengah,Kabupaten Nabire,belanja_modal,7190934400
2020,3602,Papua Tengah,Kabupaten Nabire,belanja_lainnya,3712550000
2020,3603,Papua Tengah,Kabupaten Paniai,belanja_pegawai,52472692957
2020,3603,Papua Tengah,Kabupaten Paniai,belanja_barang_jasa,43182344548
2020,3603,Papua Tengah,Kabupaten Paniai,belanja_modal,47452282815
2020,3603,Papua Tengah,Kabupaten Paniai,belanja_lainnya,9546100000
2020,3604,Papua Tengah,Kabupaten Puncak Jaya,belanja_pegawai,35467847213
2020,3604,Papua Tengah,Kabupaten Puncak Jaya,belanja_barang_jasa,21430555364
2020,3604,Papua Tengah,Kabupaten Puncak Jaya,belanja_modal,6720041487
2020,3604,Papua Tengah,Kabupaten Puncak Jaya,belanja_lainnya,584000000
2020,2609,Papua,Kabupaten Kepulauan Yapen,belanja_pegawai,1.16519E+11
2020,2609,Papua,Kabupaten Kepulauan Yapen,belanja_barang_jasa,53242511259
2020,2609,Papua,Kabupaten Kepulauan Yapen,belanja_modal,15309322406
2020,2609,Papua,Kabupaten Kepulauan Yapen,belanja_lainnya,3959419000
2020,2610,Papua,Kota Jayapura,belanja_pegawai,2.07097E+11
2020,2610,Papua,Kota Jayapura,belanja_barang_jasa,43834970492
2020,2610,Papua,Kota Jayapura,belanja_modal,20341395115
2020,2610,Papua,Kota Jayapura,belanja_lainnya,20068262973
2020,2611,Papua,Kabupaten Sarmi,belanja_pegawai,55317159471
2020,2611,Papua,Kabupaten Sarmi,belanja_barang_jasa,10028594805
2020,2611,Papua,Kabupaten Sarmi,belanja_modal,27931819860
2020,2611,Papua,Kabupaten Sarmi,belanja_lainnya,21510155000
2020,2612,Papua,Kabupaten Keerom,belanja_pegawai,86460830601
2020,2612,Papua,Kabupaten Keerom,belanja_barang_jasa,12277595029
2020,2612,Papua,Kabupaten Keerom,belanja_modal,13254516238
2020,2612,Papua,Kabupaten Keerom,belanja_lainnya,4923800000
2020,3702,Papua Pegunungan,Kabupaten Yahukimo,belanja_pegawai,1.19249E+11
2020,3702,Papua Pegunungan,Kabupaten Yahukimo,belanja_barang_jasa,23507496885
2020,3702,Papua Pegunungan,Kabupaten Yahukimo,belanja_modal,22693715004
2020,3702,Papua Pegunungan,Kabupaten Yahukimo,belanja_lainnya,0
2020,3703,Papua Pegunungan,Kabupaten Pegunungan Bintang,belanja_pegawai,66988409430
2020,3703,Papua Pegunungan,Kabupaten Pegunungan Bintang,belanja_barang_jasa,27029006450
2020,3703,Papua Pegunungan,Kabupaten Pegunungan Bintang,belanja_modal,51655386000
2020,3703,Papua Pegunungan,Kabupaten Pegunungan Bintang,belanja_lainnya,5025944015
2020,3704,Papua Pegunungan,Kabupaten Tolikara,belanja_pegawai,34974655420
2020,3704,Papua Pegunungan,Kabupaten Tolikara,belanja_barang_jasa,45403330800
2020,3704,Papua Pegunungan,Kabupaten Tolikara,belanja_modal,23181903080
2020,3704,Papua Pegunungan,Kabupaten Tolikara,belanja_lainnya,4250000000
2020,3502,Papua Selatan,Kabupaten Boven Digoel,belanja_pegawai,56432414810
2020,3502,Papua Selatan,Kabupaten Boven Digoel,belanja_barang_jasa,56083978849
2020,3502,Papua Selatan,Kabupaten Boven Digoel,belanja_modal,22810630000
2020,3502,Papua Selatan,Kabupaten Boven Digoel,belanja_lainnya,20971960376
2020,3503,Papua Selatan,Kabupaten Mappi,belanja_pegawai,1.29371E+11
2020,3503,Papua Selatan,Kabupaten Mappi,belanja_barang_jasa,72676472975
2020,3503,Papua Selatan,Kabupaten Mappi,belanja_modal,43136991000
2020,3503,Papua Selatan,Kabupaten Mappi,belanja_lainnya,0
2020,3504,Papua Selatan,Kabupaten Asmat,belanja_pegawai,1.22449E+11
2020,3504,Papua Selatan,Kabupaten Asmat,belanja_barang_jasa,27105769568
2020,3504,Papua Selatan,Kabupaten Asmat,belanja_modal,20565514575
2020,3504,Papua Selatan,Kabupaten Asmat,belanja_lainnya,19672943010
2020,2619,Papua,Kabupaten Waropen,belanja_pegawai,31986362670
2020,2619,Papua,Kabupaten Waropen,belanja_barang_jasa,16265905561
2020,2619,Papua,Kabupaten Waropen,belanja_modal,20785000000
2020,2619,Papua,Kabupaten Waropen,belanja_lainnya,0
2020,2620,Papua,Kabupaten Supiori,belanja_pegawai,45371349477
2020,2620,Papua,Kabupaten Supiori,belanja_barang_jasa,12153583799
2020,2620,Papua,Kabupaten Supiori,belanja_modal,6908415220
2020,2620,Papua,Kabupaten Supiori,belanja_lainnya,7859600000
2020,2621,Papua,Kabupaten Mamberamo Raya,belanja_pegawai,64486168365
2020,2621,Papua,Kabupaten Mamberamo Raya,belanja_barang_jasa,25376921835
2020,2621,Papua,Kabupaten Mamberamo Raya,belanja_modal,24836241182
2020,2621,Papua,Kabupaten Mamberamo Raya,belanja_lainnya,14719300000
2020,3705,Papua Pegunungan,Kabupaten Mamberamo Tengah,belanja_pegawai,22190373550
2020,3705,Papua Pegunungan,Kabupaten Mamberamo Tengah,belanja_barang_jasa,21323858758
2020,3705,Papua Pegunungan,Kabupaten Mamberamo Tengah,belanja_modal,16284088323
2020,3705,Papua Pegunungan,Kabupaten Mamberamo Tengah,belanja_lainnya,10895640000
2020,3706,Papua Pegunungan,Kabupaten Yalimo,belanja_pegawai,43564541036
2020,3706,Papua Pegunungan,Kabupaten Yalimo,belanja_barang_jasa,12243288984
2020,3706,Papua Pegunungan,Kabupaten Yalimo,belanja_modal,62422416904
2020,3706,Papua Pegunungan,Kabupaten Yalimo,belanja_lainnya,0
2020,3707,Papua Pegunungan,Kabupaten Lanny Jaya,belanja_pegawai,68707288374
2020,3707,Papua Pegunungan,Kabupaten Lanny Jaya,belanja_barang_jasa,16425521083
2020,3707,Papua Pegunungan,Kabupaten Lanny Jaya,belanja_modal,28991351517
2020,3707,Papua Pegunungan,Kabupaten Lanny Jaya,belanja_lainnya,200000000
2020,3708,Papua Pegunungan,Kabupaten Nduga,belanja_pegawai,28740777545
2020,3708,Papua Pegunungan,Kabupaten Nduga,belanja_barang_jasa,3196000000
2020,3708,Papua Pegunungan,Kabupaten Nduga,belanja_modal,70277939392
2020,3708,Papua Pegunungan,Kabupaten Nduga,belanja_lainnya,19999200000
2020,3605,Papua Tengah,Kabupaten Dogiyai,belanja_pegawai,68109739827
2020,3605,Papua Tengah,Kabupaten Dogiyai,belanja_barang_jasa,55289153372
2020,3605,Papua Tengah,Kabupaten Dogiyai,belanja_modal,38564278000
2020,3605,Papua Tengah,Kabupaten Dogiyai,belanja_lainnya,9550000000
2020,3606,Papua Tengah,Kabupaten Puncak,belanja_pegawai,28978631614
2020,3606,Papua Tengah,Kabupaten Puncak,belanja_barang_jasa,14246300876
2020,3606,Papua Tengah,Kabupaten Puncak,belanja_modal,6984166750
2020,3606,Papua Tengah,Kabupaten Puncak,belanja_lainnya,9955540000
2020,3607,Papua Tengah,Kabupaten Intan Jaya,belanja_pegawai,41897102081
2020,3607,Papua Tengah,Kabupaten Intan Jaya,belanja_barang_jasa,23170108520
2020,3607,Papua Tengah,Kabupaten Intan Jaya,belanja_modal,17389555488
2020,3607,Papua Tengah,Kabupaten Intan Jaya,belanja_lainnya,0
2020,3608,Papua Tengah,Kabupaten Deiyai,belanja_pegawai,47190617624
2020,3608,Papua Tengah,Kabupaten Deiyai,belanja_barang_jasa,41602362551
2020,3608,Papua Tengah,Kabupaten Deiyai,belanja_modal,11112395000
2020,3608,Papua Tengah,Kabupaten Deiyai,belanja_lainnya,0
2020,2701,Maluku Utara,Kabupaten Halmahera Tengah,belanja_pegawai,75713369577
2020,2701,Maluku Utara,Kabupaten Halmahera Tengah,belanja_barang_jasa,36635916868
2020,2701,Maluku Utara,Kabupaten Halmahera Tengah,belanja_modal,46961320495
2020,2701,Maluku Utara,Kabupaten Halmahera Tengah,belanja_lainnya,0
2020,2702,Maluku Utara,Kota Ternate,belanja_pegawai,1.68177E+11
2020,2702,Maluku Utara,Kota Ternate,belanja_barang_jasa,38400872726
2020,2702,Maluku Utara,Kota Ternate,belanja_modal,18873423507
2020,2702,Maluku Utara,Kota Ternate,belanja_lainnya,4007750000
2020,2703,Maluku Utara,Kabupaten Halmahera Barat,belanja_pegawai,76176719434
2020,2703,Maluku Utara,Kabupaten Halmahera Barat,belanja_barang_jasa,26577608130
2020,2703,Maluku Utara,Kabupaten Halmahera Barat,belanja_modal,16302764485
2020,2703,Maluku Utara,Kabupaten Halmahera Barat,belanja_lainnya,0
2020,2704,Maluku Utara,Kabupaten Halmahera Timur,belanja_pegawai,41397150980
2020,2704,Maluku Utara,Kabupaten Halmahera Timur,belanja_barang_jasa,30311292638
2020,2704,Maluku Utara,Kabupaten Halmahera Timur,belanja_modal,28639273526
2020,2704,Maluku Utara,Kabupaten Halmahera Timur,belanja_lainnya,0
2020,2705,Maluku Utara,Kabupaten Halmahera Selatan,belanja_pegawai,1.44932E+11
2020,2705,Maluku Utara,Kabupaten Halmahera Selatan,belanja_barang_jasa,78994389397
2020,2705,Maluku Utara,Kabupaten Halmahera Selatan,belanja_modal,33370170845
2020,2705,Maluku Utara,Kabupaten Halmahera Selatan,belanja_lainnya,6603900000
2020,2706,Maluku Utara,Kabupaten Halmahera Utara,belanja_pegawai,56322905758
2020,2706,Maluku Utara,Kabupaten Halmahera Utara,belanja_barang_jasa,34593002651
2020,2706,Maluku Utara,Kabupaten Halmahera Utara,belanja_modal,15396392180
2020,2706,Maluku Utara,Kabupaten Halmahera Utara,belanja_lainnya,0
2020,2707,Maluku Utara,Kabupaten Kepulauan Sula,belanja_pegawai,1.08384E+11
2020,2707,Maluku Utara,Kabupaten Kepulauan Sula,belanja_barang_jasa,17645125768
2020,2707,Maluku Utara,Kabupaten Kepulauan Sula,belanja_modal,26535311382
2020,2707,Maluku Utara,Kabupaten Kepulauan Sula,belanja_lainnya,1750800000
2020,2708,Maluku Utara,Kota Tidore Kepulauan,belanja_pegawai,1.38129E+11
2020,2708,Maluku Utara,Kota Tidore Kepulauan,belanja_barang_jasa,14012297453
2020,2708,Maluku Utara,Kota Tidore Kepulauan,belanja_modal,24378739521
2020,2708,Maluku Utara,Kota Tidore Kepulauan,belanja_lainnya,0
2020,2709,Maluku Utara,Kabupaten Pulau Morotai,belanja_pegawai,66868334187
2020,2709,Maluku Utara,Kabupaten Pulau Morotai,belanja_barang_jasa,18296420311
2020,2709,Maluku Utara,Kabupaten Pulau Morotai,belanja_modal,45679481391
2020,2709,Maluku Utara,Kabupaten Pulau Morotai,belanja_lainnya,2408400000
2020,2710,Maluku Utara,Kabupaten Pulau Taliabu,belanja_pegawai,34521116513
2020,2710,Maluku Utara,Kabupaten Pulau Taliabu,belanja_barang_jasa,43236435195
2020,2710,Maluku Utara,Kabupaten Pulau Taliabu,belanja_modal,35400579732
2020,2710,Maluku Utara,Kabupaten Pulau Taliabu,belanja_lainnya,300000000
2020,2801,Banten,Kabupaten Lebak,belanja_pegawai,6.37903E+11
2020,2801,Banten,Kabupaten Lebak,belanja_barang_jasa,1.81532E+11
2020,2801,Banten,Kabupaten Lebak,belanja_modal,86405201997
2020,2801,Banten,Kabupaten Lebak,belanja_lainnya,19375716000
2020,2802,Banten,Kabupaten Pandeglang,belanja_pegawai,7.86156E+11
2020,2802,Banten,Kabupaten Pandeglang,belanja_barang_jasa,1.07588E+11
2020,2802,Banten,Kabupaten Pandeglang,belanja_modal,1.00533E+11
2020,2802,Banten,Kabupaten Pandeglang,belanja_lainnya,0
2020,2803,Banten,Kabupaten Serang,belanja_pegawai,6.31673E+11
2020,2803,Banten,Kabupaten Serang,belanja_barang_jasa,2.33764E+11
2020,2803,Banten,Kabupaten Serang,belanja_modal,76044012629
2020,2803,Banten,Kabupaten Serang,belanja_lainnya,285000000
2020,2804,Banten,Kabupaten Tangerang,belanja_pegawai,7.43454E+11
2020,2804,Banten,Kabupaten Tangerang,belanja_barang_jasa,4.04058E+11
2020,2804,Banten,Kabupaten Tangerang,belanja_modal,2.93062E+11
2020,2804,Banten,Kabupaten Tangerang,belanja_lainnya,0
2020,2805,Banten,Kota Cilegon,belanja_pegawai,2.44375E+11
2020,2805,Banten,Kota Cilegon,belanja_barang_jasa,86622738865
2020,2805,Banten,Kota Cilegon,belanja_modal,25970313353
2020,2805,Banten,Kota Cilegon,belanja_lainnya,16997300000
2020,2806,Banten,Kota Tangerang,belanja_pegawai,4.90545E+11
2020,2806,Banten,Kota Tangerang,belanja_barang_jasa,3.60748E+11
2020,2806,Banten,Kota Tangerang,belanja_modal,4937960386
2020,2806,Banten,Kota Tangerang,belanja_lainnya,21404700000
2020,2807,Banten,Kota Serang,belanja_pegawai,3.08661E+11
2020,2807,Banten,Kota Serang,belanja_barang_jasa,91339659908
2020,2807,Banten,Kota Serang,belanja_modal,50421322278
2020,2807,Banten,Kota Serang,belanja_lainnya,10009750000
2020,2808,Banten,Kota Tangerang Selatan,belanja_pegawai,4.41661E+11
2020,2808,Banten,Kota Tangerang Selatan,belanja_barang_jasa,1.05194E+11
2020,2808,Banten,Kota Tangerang Selatan,belanja_modal,59275243009
2020,2808,Banten,Kota Tangerang Selatan,belanja_lainnya,15552200000
2020,2901,Bangka Belitung,Kabupaten Bangka,belanja_pegawai,2.02622E+11
2020,2901,Bangka Belitung,Kabupaten Bangka,belanja_barang_jasa,59721568210
2020,2901,Bangka Belitung,Kabupaten Bangka,belanja_modal,27054769941
2020,2901,Bangka Belitung,Kabupaten Bangka,belanja_lainnya,2659888200
2020,2902,Bangka Belitung,Kabupaten Belitung,belanja_pegawai,1.70958E+11
2020,2902,Bangka Belitung,Kabupaten Belitung,belanja_barang_jasa,45458821492
2020,2902,Bangka Belitung,Kabupaten Belitung,belanja_modal,26305666822
2020,2902,Bangka Belitung,Kabupaten Belitung,belanja_lainnya,0
2020,2903,Bangka Belitung,Kota Pangkal Pinang,belanja_pegawai,1.3493E+11
2020,2903,Bangka Belitung,Kota Pangkal Pinang,belanja_barang_jasa,31548354837
2020,2903,Bangka Belitung,Kota Pangkal Pinang,belanja_modal,21362844749
2020,2903,Bangka Belitung,Kota Pangkal Pinang,belanja_lainnya,3380236100
2020,2904,Bangka Belitung,Kabupaten Bangka Selatan,belanja_pegawai,1.66292E+11
2020,2904,Bangka Belitung,Kabupaten Bangka Selatan,belanja_barang_jasa,25088584227
2020,2904,Bangka Belitung,Kabupaten Bangka Selatan,belanja_modal,43303393688
2020,2904,Bangka Belitung,Kabupaten Bangka Selatan,belanja_lainnya,2812900000
2020,2905,Bangka Belitung,Kabupaten Bangka Tengah,belanja_pegawai,1.83624E+11
2020,2905,Bangka Belitung,Kabupaten Bangka Tengah,belanja_barang_jasa,31990451214
2020,2905,Bangka Belitung,Kabupaten Bangka Tengah,belanja_modal,24197382016
2020,2905,Bangka Belitung,Kabupaten Bangka Tengah,belanja_lainnya,7082661000
2020,2906,Bangka Belitung,Kabupaten Bangka Barat,belanja_pegawai,1.58491E+11
2020,2906,Bangka Belitung,Kabupaten Bangka Barat,belanja_barang_jasa,67271054054
2020,2906,Bangka Belitung,Kabupaten Bangka Barat,belanja_modal,74639634633
2020,2906,Bangka Belitung,Kabupaten Bangka Barat,belanja_lainnya,7669022719
2020,2907,Bangka Belitung,Kabupaten Belitung Timur,belanja_pegawai,1.49495E+11
2020,2907,Bangka Belitung,Kabupaten Belitung Timur,belanja_barang_jasa,36964241868
2020,2907,Bangka Belitung,Kabupaten Belitung Timur,belanja_modal,17851199085
2020,2907,Bangka Belitung,Kabupaten Belitung Timur,belanja_lainnya,8603400000
2020,3001,Gorontalo,Kabupaten Boalemo,belanja_pegawai,1.38365E+11
2020,3001,Gorontalo,Kabupaten Boalemo,belanja_barang_jasa,18367742228
2020,3001,Gorontalo,Kabupaten Boalemo,belanja_modal,41579483889
2020,3001,Gorontalo,Kabupaten Boalemo,belanja_lainnya,4649150000
2020,3002,Gorontalo,Kabupaten Gorontalo,belanja_pegawai,2.94719E+11
2020,3002,Gorontalo,Kabupaten Gorontalo,belanja_barang_jasa,38147575702
2020,3002,Gorontalo,Kabupaten Gorontalo,belanja_modal,47251424957
2020,3002,Gorontalo,Kabupaten Gorontalo,belanja_lainnya,11539450000
2020,3003,Gorontalo,Kota Gorontalo,belanja_pegawai,1.62136E+11
2020,3003,Gorontalo,Kota Gorontalo,belanja_barang_jasa,31050949648
2020,3003,Gorontalo,Kota Gorontalo,belanja_modal,17776137374
2020,3003,Gorontalo,Kota Gorontalo,belanja_lainnya,3990700000
2020,3004,Gorontalo,Kabupaten Pohuwato,belanja_pegawai,1.46751E+11
2020,3004,Gorontalo,Kabupaten Pohuwato,belanja_barang_jasa,30597191862
2020,3004,Gorontalo,Kabupaten Pohuwato,belanja_modal,24562885235
2020,3004,Gorontalo,Kabupaten Pohuwato,belanja_lainnya,9776900000
2020,3005,Gorontalo,Kabupaten Bone Bolango,belanja_pegawai,1.694E+11
2020,3005,Gorontalo,Kabupaten Bone Bolango,belanja_barang_jasa,18419648741
2020,3005,Gorontalo,Kabupaten Bone Bolango,belanja_modal,36843892801
2020,3005,Gorontalo,Kabupaten Bone Bolango,belanja_lainnya,0
2020,3006,Gorontalo,Kabupaten Gorontalo Utara,belanja_pegawai,1.17842E+11
2020,3006,Gorontalo,Kabupaten Gorontalo Utara,belanja_barang_jasa,21366170791
2020,3006,Gorontalo,Kabupaten Gorontalo Utara,belanja_modal,32546133221
2020,3006,Gorontalo,Kabupaten Gorontalo Utara,belanja_lainnya,4521900000
2020,3101,Kepulauan Riau,Kabupaten Natuna,belanja_pegawai,1.47245E+11
2020,3101,Kepulauan Riau,Kabupaten Natuna,belanja_barang_jasa,33163269805
2020,3101,Kepulauan Riau,Kabupaten Natuna,belanja_modal,22359351614
2020,3101,Kepulauan Riau,Kabupaten Natuna,belanja_lainnya,1809000000
2020,3102,Kepulauan Riau,Kabupaten Kepulauan Anambas,belanja_pegawai,1.22515E+11
2020,3102,Kepulauan Riau,Kabupaten Kepulauan Anambas,belanja_barang_jasa,36744287775
2020,3102,Kepulauan Riau,Kabupaten Kepulauan Anambas,belanja_modal,33072697891
